SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,공립,03,강원특별자치도 강릉시,3,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,결산세입,12586242,10296258,0,103074810,440000,S100000557,1671588370,K100000001,11,N,관동중학교,
,공립,03,강원특별자치도 강릉시,,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,미지정,결산세입,3580880,8821080,0,42957420,11212000,S100000558,1198017620,K100000001,11,N,동명중학교,
중,공립,03,강원특별자치도 강릉시,3,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,미지정,결산세입,4177000,7569297,0,16294400,0,S100000559,401470900,K100000001,11,N,사천중학교,
,공립,03,강원특별자치도 강릉시,,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,미지정,결산세입,5511928,1546720,0,15545020,0,S100000561,361786600,K100000001,11,N,옥계중학교,
중,공립,03,강원특별자치도 강릉시,3,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,결산세입,2797900,1733010,0,10431440,0,S100000562,334822000,K100000001,11,N,왕산중학교,
,공립,03,강원특별자치도 강릉시,,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,결산세입,11922090,5390780,0,76842900,12570000,S100000563,1676473440,K100000001,11,N,율곡중학교,
,공립,03,강원특별자치도 강릉시,,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,미지정,결산세입,9291160,7506140,0,48441200,27900000,S100000565,1294551100,K100000001,11,N,주문진중학교,
,공립,03,강원특별자치도 고성군,,강원특별자치도고성교육지원청,강원특별자치도교육청,K100000107,N,미지정,결산세입,4549100,3041580,0,14004960,7111000,S100000714,826964100,K100000001,11,N,거진중학교,
중,공립,03,강원특별자치도 고성군,3,강원특별자치도고성교육지원청,강원특별자치도교육청,K100000107,N,복식부기,결산세입,3401780,4608090,0,27179150,11559960,S100000715,952514870,K100000001,11,N,고성중학교,
,공립,03,강원특별자치도 고성군,,강원특별자치도고성교육지원청,강원특별자치도교육청,K100000107,N,복식부기,결산세입,2678860,1882870,0,15430320,0,S100000716,464019300,K100000001,11,N,대진중학교,
중,공립,03,강원특별자치도 고성군,3,강원특별자치도고성교육지원청,강원특별자치도교육청,K100000107,N,미지정,결산세입,3250910,2065060,0,0,0,S100000717,342737000,K100000001,11,N,동광중학교,
중,공립,03,강원특별자치도 동해시,3,강원특별자치도동해교육지원청,강원특별자치도교육청,K100000121,N,복식부기,결산세입,5904830,3429510,0,43689070,120000,S100000770,1067674820,K100000001,11,N,동해중학교,
중,공립,03,강원특별자치도 동해시,3,강원특별자치도동해교육지원청,강원특별자치도교육청,K100000121,N,복식부기,결산세입,7534220,5783310,0,41979740,50000,S100000772,1141927780,K100000001,11,N,하랑중학교,
중,공립,03,강원특별자치도 동해시,3,강원특별자치도동해교육지원청,강원특별자치도교육청,K100000121,N,미지정,결산세입,4215500,14374110,0,53785400,19294580,S100000773,1338074390,K100000001,11,N,묵호중학교,
중,공립,03,강원특별자치도 동해시,3,강원특별자치도동해교육지원청,강원특별자치도교육청,K100000121,N,복식부기,결산세입,14905180,13902200,0,75370900,19315720,S100000775,1687483790,K100000001,11,N,예람중학교,
,공립,03,강원특별자치도 동해시,,강원특별자치도동해교육지원청,강원특별자치도교육청,K100000121,N,미지정,결산세입,18163980,8400480,0,48296460,6657200,S100000776,1688167400,K100000001,11,N,북평중학교,
중,공립,03,강원특별자치도 삼척시,3,강원특별자치도삼척교육지원청,강원특별자치도교육청,K100000137,N,미지정,결산세입,3649560,228320,0,8975200,0,S100000829,295820000,K100000001,11,N,가곡중학교,
중,공립,03,강원특별자치도 삼척시,3,강원특별자치도삼척교육지원청,강원특별자치도교육청,K100000137,N,복식부기,결산세입,3373740,1000860,0,13449290,2100000,S100000830,709608250,K100000001,11,N,근덕중학교,
중,공립,03,강원특별자치도 삼척시,3,강원특별자치도삼척교육지원청,강원특별자치도교육청,K100000137,N,미지정,결산세입,6163040,7242690,0,25097520,220000,S100000832,1159730800,K100000001,11,N,도계중학교,
중,공립,03,강원특별자치도 삼척시,3,강원특별자치도삼척교육지원청,강원특별자치도교육청,K100000137,N,복식부기,결산세입,1814840,1311470,0,10860080,5876000,S100000834,424255400,K100000001,11,N,미로중학교,
,공립,03,강원특별자치도 삼척시,,강원특별자치도삼척교육지원청,강원특별자치도교육청,K100000137,N,복식부기,결산세입,19202300,11188840,0,59363700,26038000,S100000836,1605627000,K100000001,11,N,청아중학교,
중,공립,03,강원특별자치도 삼척시,3,강원특별자치도삼척교육지원청,강원특별자치도교육청,K100000137,N,미지정,결산세입,7337080,3388610,0,40607890,15157000,S100000837,1121149420,K100000001,11,N,삼척중학교,
중,공립,03,강원특별자치도 삼척시,3,강원특별자치도삼척교육지원청,강원특별자치도교육청,K100000137,N,미지정,결산세입,2737060,666730,0,17440100,10429040,S100000839,473956260,K100000001,11,N,원덕중학교,
중,공립,03,강원특별자치도 삼척시,3,강원특별자치도삼척교육지원청,강원특별자치도교육청,K100000137,N,복식부기,결산세입,3583006,243620,0,12855720,9040000,S100000840,398954080,K100000001,11,N,임원중학교,
중,공립,03,강원특별자치도 삼척시,3,강원특별자치도삼척교육지원청,강원특별자치도교육청,K100000137,N,미지정,결산세입,3623840,1062100,0,8165950,0,S100000842,258720000,K100000001,11,N,하장중학교,
,공립,03,강원특별자치도 양양군,,강원특별자치도속초양양교육지원청,강원특별자치도교육청,K100000152,N,미지정,결산세입,1372200,4976110,0,15235800,22176000,S100000993,655205000,K100000001,11,N,강현중학교,
중,공립,03,강원특별자치도 속초시,3,강원특별자치도속초양양교육지원청,강원특별자치도교육청,K100000152,N,미지정,결산세입,6993190,14990360,0,74889150,25467000,S100000994,1435781200,K100000001,11,N,설온중학교,
중,공립,03,강원특별자치도 속초시,3,강원특별자치도속초양양교육지원청,강원특별자치도교육청,K100000152,N,미지정,결산세입,2714470,11608720,0,95992560,3150000,S100000995,1684143510,K100000001,11,N,설악중학교,
,공립,03,강원특별자치도 속초시,,강원특별자치도속초양양교육지원청,강원특별자치도교육청,K100000152,N,복식부기,결산세입,2975340,27206670,0,112430380,15669000,S100000996,1522336720,K100000001,11,N,속초해랑중학교,
중,공립,03,강원특별자치도 속초시,3,강원특별자치도속초양양교육지원청,강원특별자치도교육청,K100000152,N,복식부기,결산세입,32117160,17214610,0,183412860,4800000,S100000997,1817988170,K100000001,11,N,속초중학교,
,공립,03,강원특별자치도 양양군,,강원특별자치도속초양양교육지원청,강원특별자치도교육청,K100000152,N,복식부기,결산세입,9104476,11729720,0,24727500,12279500,S100000999,1842691660,K100000001,11,N,양양중학교,
,공립,03,강원특별자치도 양양군,,강원특별자치도속초양양교육지원청,강원특별자치도교육청,K100000152,N,미지정,결산세입,4757043,3540407,0,7857000,0,S100001001,333598000,K100000001,11,N,현남중학교,
,공립,03,강원특별자치도 양양군,,강원특별자치도속초양양교육지원청,강원특별자치도교육청,K100000152,N,미지정,결산세입,3497840,2186550,0,14860600,0,S100001002,398375000,K100000001,11,N,현북중학교,
중,공립,03,강원특별자치도 양구군,3,강원특별자치도양구교육지원청,강원특별자치도교육청,K100000169,N,복식부기,결산세입,3742000,2630320,0,9933360,950800,S100001090,532483400,K100000001,11,N,대암중학교,
중,공립,03,강원특별자치도 양구군,3,강원특별자치도양구교육지원청,강원특별자치도교육청,K100000169,N,복식부기,결산세입,8359970,2052330,0,12085340,22687000,S100001092,349969800,K100000001,11,N,방산중학교,
,공립,03,강원특별자치도 양구군,,강원특별자치도양구교육지원청,강원특별자치도교육청,K100000169,N,미지정,결산세입,6206760,3215690,0,4216000,100000,S100001093,926678340,K100000001,11,N,석천중학교,
중,공립,03,강원특별자치도 양구군,3,강원특별자치도양구교육지원청,강원특별자치도교육청,K100000169,N,복식부기,결산세입,11737100,6077340,0,3840000,75000000,S100001094,906074370,K100000001,11,N,양구중학교,
,공립,03,강원특별자치도 양구군,,강원특별자치도양구교육지원청,강원특별자치도교육청,K100000169,N,복식부기,결산세입,3746990,898210,0,12133700,0,S100001095,325130400,K100000001,11,N,용하중학교,
중,공립,03,강원특별자치도 양구군,3,강원특별자치도양구교육지원청,강원특별자치도교육청,K100000169,N,복식부기,결산세입,4073640,1580660,0,11575360,0,S100001096,384115960,K100000001,11,N,해안중학교,
중,공립,03,강원특별자치도 영월군,3,강원특별자치도영월교육지원청,강원특별자치도교육청,K100000184,N,복식부기,결산세입,3775638,798340,0,12865080,1000000,S100001142,320035000,K100000001,11,N,녹전중학교,
중,공립,03,강원특별자치도 영월군,3,강원특별자치도영월교육지원청,강원특별자치도교육청,K100000184,N,복식부기,결산세입,3440000,662200,0,11372910,0,S100001143,266982480,K100000001,11,N,마차중학교,
,공립,03,강원특별자치도 영월군,,강원특별자치도영월교육지원청,강원특별자치도교육청,K100000184,N,복식부기,결산세입,2494310,2754670,0,19294960,0,S100001144,575264080,K100000001,11,N,봉래중학교,
중,공립,03,강원특별자치도 영월군,3,강원특별자치도영월교육지원청,강원특별자치도교육청,K100000184,N,복식부기,결산세입,1340390,952130,0,0,0,S100001145,236610000,K100000001,11,N,상동중학교,
,공립,03,강원특별자치도 영월군,,강원특별자치도영월교육지원청,강원특별자치도교육청,K100000184,N,복식부기,결산세입,2910970,1540130,0,10434460,20541540,S100001148,347854800,K100000001,11,N,쌍룡중학교,
중,공립,03,강원특별자치도 영월군,3,강원특별자치도영월교육지원청,강원특별자치도교육청,K100000184,N,미지정,결산세입,1762050,836660,0,11614190,0,S100001149,482062400,K100000001,11,N,연당중학교,
중,공립,03,강원특별자치도 영월군,3,강원특별자치도영월교육지원청,강원특별자치도교육청,K100000184,N,복식부기,결산세입,5655580,9059390,0,23988580,200000,S100001150,1112396000,K100000001,11,N,영월중학교,
중,공립,03,강원특별자치도 영월군,3,강원특별자치도영월교육지원청,강원특별자치도교육청,K100000184,N,미지정,결산세입,3789000,2069530,0,9701480,0,S100001151,327725600,K100000001,11,N,옥동중학교,
중,공립,03,강원특별자치도 영월군,3,강원특별자치도영월교육지원청,강원특별자치도교육청,K100000184,N,미지정,결산세입,2188740,1132910,0,17474420,0,S100001152,550441480,K100000001,11,N,주천중학교,
중,공립,03,강원특별자치도 원주시,3,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,N,미지정,결산세입,11452280,17765860,0,212324100,320340,S100001298,1935229540,K100000001,11,N,남원주중학교,
중,공립,03,강원특별자치도 원주시,3,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,N,복식부기,결산세입,8185390,13003090,0,33725820,0,S100001300,1534030310,K100000001,11,N,문막중학교,
,공립,03,강원특별자치도 원주시,,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,N,복식부기,결산세입,3567490,1104720,0,4370240,0,S100001301,377949850,K100000001,11,N,부론중학교,
중,공립,03,강원특별자치도 원주시,3,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,N,복식부기,결산세입,4661810,18035570,0,69215430,2100770,S100001302,1641379390,K100000001,11,N,북원중학교,
,공립,03,강원특별자치도 원주시,,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,N,미지정,결산세입,811370,1436330,0,11178090,100000,S100001306,304791810,K100000001,11,N,신림중학교,
,공립,03,강원특별자치도 원주시,,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,N,복식부기,결산세입,9313600,19422850,0,159533120,4105000,S100001309,1572923370,K100000001,11,N,원주여자중학교,
중,공립,03,강원특별자치도 원주시,3,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,N,복식부기,결산세입,15314370,23149700,0,242572630,860000,S100001311,1908314730,K100000001,11,N,원주중학교,
중,공립,03,강원특별자치도 원주시,3,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,N,복식부기,결산세입,2419660,3489240,0,10902920,0,S100001314,497428000,K100000001,11,N,지정중학교,
,공립,03,강원특별자치도 원주시,,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,N,미지정,결산세입,15522350,13303620,0,86042150,0,S100001316,1439323140,K100000001,11,N,치악중학교,
중,공립,03,강원특별자치도 원주시,3,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,N,복식부기,결산세입,7914740,14815740,0,213967700,12316000,S100001317,1526402950,K100000001,11,N,평원중학교,
중,공립,03,강원특별자치도 원주시,3,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,N,미지정,결산세입,7487580,26557890,0,208747630,1900000,S100001318,1091377600,K100000001,11,N,학성중학교,
중,공립,03,강원특별자치도 원주시,3,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,N,복식부기,결산세입,2417280,1136810,0,10577400,0,S100001319,328805000,K100000001,11,N,호저중학교,
중,공립,03,강원특별자치도 원주시,3,강원특별자치도원주교육지원청,강원특별자치도교육청,K100000198,N,미지정,결산세입,3735400,1268230,0,10531540,1100000,S100001320,310479600,K100000001,11,N,황둔중학교,
중,공립,03,강원특별자치도 인제군,3,강원특별자치도인제교육지원청,강원특별자치도교육청,K100000213,N,미지정,결산세입,3632744,612210,0,17030580,15000000,S100001460,720531440,K100000001,11,N,기린중학교,
중,공립,03,강원특별자치도 인제군,3,강원특별자치도인제교육지원청,강원특별자치도교육청,K100000213,N,복식부기,결산세입,4042650,3712660,0,10836560,0,S100001461,661002400,K100000001,11,N,상남중학교,
중,공립,03,강원특별자치도 인제군,3,강원특별자치도인제교육지원청,강원특별자치도교육청,K100000213,N,미지정,결산세입,3825000,3679250,0,4057200,0,S100001462,483736580,K100000001,11,N,서화중학교,
중,공립,03,강원특별자치도 인제군,3,강원특별자치도인제교육지원청,강원특별자치도교육청,K100000213,N,미지정,결산세입,4307849,1040001,0,11918360,0,S100001463,461529500,K100000001,11,N,신남중학교,
중,공립,03,강원특별자치도 인제군,3,강원특별자치도인제교육지원청,강원특별자치도교육청,K100000213,N,복식부기,결산세입,3803330,5116820,0,4675000,0,S100001464,727673490,K100000001,11,N,원통중학교,
중,공립,03,강원특별자치도 인제군,3,강원특별자치도인제교육지원청,강원특별자치도교육청,K100000213,N,복식부기,결산세입,4789200,7248220,0,30252200,7160000,S100001465,1082489940,K100000001,11,N,인제중학교,
,공립,03,강원특별자치도 정선군,,강원특별자치도정선교육지원청,강원특별자치도교육청,K100000228,N,복식부기,결산세입,4047270,1306510,0,17119200,10320000,S100001569,569969600,K100000001,11,N,고한중학교,
중,공립,03,강원특별자치도 정선군,3,강원특별자치도정선교육지원청,강원특별자치도교육청,K100000228,N,복식부기,결산세입,3224440,390680,0,11858950,0,S100001570,340753000,K100000001,11,N,나전중학교,
중,공립,03,강원특별자치도 정선군,3,강원특별자치도정선교육지원청,강원특별자치도교육청,K100000228,N,복식부기,결산세입,4522010,13617610,0,46307750,10400000,S100001573,704214860,K100000001,11,N,사북중학교,
,공립,03,강원특별자치도 정선군,,강원특별자치도정선교육지원청,강원특별자치도교육청,K100000228,N,복식부기,결산세입,3181160,891980,0,15474660,400000,S100001574,351077000,K100000001,11,N,여량중학교,
,공립,03,강원특별자치도 정선군,,강원특별자치도정선교육지원청,강원특별자치도교육청,K100000228,N,복식부기,결산세입,5350380,1217830,0,14752200,0,S100001575,342560400,K100000001,11,N,임계중학교,
중,공립,03,강원특별자치도 정선군,3,강원특별자치도정선교육지원청,강원특별자치도교육청,K100000228,N,복식부기,결산세입,3600300,3643900,0,30416700,60000,S100001577,1063912070,K100000001,11,N,정선중학교,
중,공립,03,강원특별자치도 정선군,3,강원특별자치도정선교육지원청,강원특별자치도교육청,K100000228,N,복식부기,결산세입,2832570,5470640,0,19488190,0,S100001580,1002384400,K100000001,11,N,함백중학교,
,공립,03,강원특별자치도 정선군,,강원특별자치도정선교육지원청,강원특별자치도교육청,K100000228,N,복식부기,결산세입,1537030,363040,0,7857250,2000000,S100001581,375296640,K100000001,11,N,화동중학교,
중,공립,03,강원특별자치도 철원군,3,강원특별자치도철원교육지원청,강원특별자치도교육청,K100000243,N,복식부기,결산세입,4686210,2073230,0,9233750,0,S100001735,618636080,K100000001,11,N,김화여자중학교,
,공립,03,강원특별자치도 철원군,,강원특별자치도철원교육지원청,강원특별자치도교육청,K100000243,N,미지정,결산세입,2474760,2128610,0,12397500,660000,S100001736,591305980,K100000001,11,N,김화중학교,
,공립,03,강원특별자치도 철원군,,강원특별자치도철원교육지원청,강원특별자치도교육청,K100000243,N,복식부기,결산세입,7451240,4899500,0,23533700,5200000,S100001737,1083048420,K100000001,11,N,신철원중학교,
중,공립,03,강원특별자치도 철원군,3,강원특별자치도철원교육지원청,강원특별자치도교육청,K100000243,N,복식부기,결산세입,37072210,5312920,0,50939740,3000000,S100001738,1088941010,K100000001,11,N,철원여자중학교,
,공립,03,강원특별자치도 철원군,,강원특별자치도철원교육지원청,강원특별자치도교육청,K100000243,N,미지정,결산세입,7526810,11952040,0,51542450,1891110,S100001739,1174567730,K100000001,11,N,철원중학교,
중,공립,03,강원특별자치도 춘천시,3,강원특별자치도춘천교육지원청,강원특별자치도교육청,K100000257,N,미지정,결산세입,1592990,2887270,0,12221190,0,S100001797,347654310,K100000001,11,N,강서중학교,
,공립,03,강원특별자치도 춘천시,,강원특별자치도춘천교육지원청,강원특별자치도교육청,K100000257,N,미지정,결산세입,3544000,2105660,0,14097440,0,S100001799,382385100,K100000001,11,N,광판중학교,
,공립,03,강원특별자치도 춘천시,,강원특별자치도춘천교육지원청,강원특별자치도교육청,K100000257,N,미지정,결산세입,36507693,13906113,0,63940910,1700000,S100001800,1972670740,K100000001,11,N,남춘천여자중학교,
중,공립,03,강원특별자치도 춘천시,3,강원특별자치도춘천교육지원청,강원특별자치도교육청,K100000257,N,미지정,결산세입,14049403,43352800,0,75094060,800000,S100001801,2226260540,K100000001,11,N,남춘천중학교,
중,공립,03,강원특별자치도 춘천시,3,강원특별자치도춘천교육지원청,강원특별자치도교육청,K100000257,N,미지정,결산세입,3629009,926572,0,7620350,0,S100001802,355850000,K100000001,11,N,동산중학교,
중,공립,03,강원특별자치도 춘천시,3,강원특별자치도춘천교육지원청,강원특별자치도교육청,K100000257,N,복식부기,결산세입,9918010,13015830,0,91805830,10620000,S100001804,1589125860,K100000001,11,N,봉의중학교,
,공립,03,강원특별자치도 춘천시,,강원특별자치도춘천교육지원청,강원특별자치도교육청,K100000257,N,복식부기,결산세입,20298220,15847310,0,43078000,5240000,S100001807,1382635220,K100000001,11,N,소양중학교,
중,공립,03,강원특별자치도 춘천시,3,강원특별자치도춘천교육지원청,강원특별자치도교육청,K100000257,N,미지정,결산세입,2875340,932280,0,12771600,0,S100001808,337815720,K100000001,11,N,신포중학교,
중,공립,03,강원특별자치도 춘천시,3,강원특별자치도춘천교육지원청,강원특별자치도교육청,K100000257,N,복식부기,결산세입,12603003,20330537,0,79620410,700000,S100001809,2119353660,K100000001,11,N,우석중학교,
중,공립,03,강원특별자치도 춘천시,3,강원특별자치도춘천교육지원청,강원특별자치도교육청,K100000257,N,복식부기,결산세입,3424530,3303470,0,16701760,100000,S100001812,557207070,K100000001,11,N,창촌중학교,
,공립,03,강원특별자치도 춘천시,,강원특별자치도춘천교육지원청,강원특별자치도교육청,K100000257,N,미지정,결산세입,4613720,4961620,0,23818890,20000000,S100001814,660921780,K100000001,11,N,춘성중학교,
,공립,03,강원특별자치도 춘천시,,강원특별자치도춘천교육지원청,강원특별자치도교육청,K100000257,N,복식부기,결산세입,7114790,11271960,0,61765250,12100000,S100001815,1516069810,K100000001,11,N,봄내중학교,
,공립,03,강원특별자치도 춘천시,,강원특별자치도춘천교육지원청,강원특별자치도교육청,K100000257,N,복식부기,결산세입,13597820,44470140,0,98188860,11614000,S100001816,2054852990,K100000001,11,N,춘천중학교,
중,공립,03,강원특별자치도 춘천시,3,강원특별자치도춘천교육지원청,강원특별자치도교육청,K100000257,N,미지정,결산세입,3275950,8564620,0,102987410,3100000,S100001817,1884292290,K100000001,11,N,후평중학교,
중,공립,03,강원특별자치도 태백시,3,강원특별자치도태백교육지원청,강원특별자치도교육청,K100000276,N,복식부기,결산세입,2845030,8748600,0,34393340,411400,S100001962,1254151650,K100000001,11,N,상장중학교,
,공립,03,강원특별자치도 태백시,,강원특별자치도태백교육지원청,강원특별자치도교육청,K100000276,N,복식부기,결산세입,1057630,1309690,0,15653980,0,S100001964,448465600,K100000001,11,N,철암중학교,
중,공립,03,강원특별자치도 태백시,3,강원특별자치도태백교육지원청,강원특별자치도교육청,K100000276,N,미지정,결산세입,5350840,1912340,0,20058040,3900000,S100001965,867736030,K100000001,11,N,태백중학교,
중,공립,03,강원특별자치도 태백시,3,강원특별자치도태백교육지원청,강원특별자치도교육청,K100000276,N,복식부기,결산세입,6698200,9386800,0,32719360,0,S100001966,1134723300,K100000001,11,N,함태중학교,
중,공립,03,강원특별자치도 태백시,3,강원특별자치도태백교육지원청,강원특별자치도교육청,K100000276,N,복식부기,결산세입,10683340,19659910,0,48536300,13000000,S100001967,1027982290,K100000001,11,N,세연중학교,
,공립,03,강원특별자치도 태백시,,강원특별자치도태백교육지원청,강원특별자치도교육청,K100000276,N,복식부기,결산세입,11285490,16750630,0,98647180,19418000,S100001968,1689055570,K100000001,11,N,황지중학교,
중,공립,03,강원특별자치도 평창군,3,강원특별자치도평창교육지원청,강원특별자치도교육청,K100000291,N,복식부기,결산세입,3563870,3983071,0,12096180,0,S100002026,354871000,K100000001,11,N,계촌중학교,
,공립,03,강원특별자치도 평창군,,강원특별자치도평창교육지원청,강원특별자치도교육청,K100000291,N,복식부기,결산세입,4529310,3118030,0,14422380,1677000,S100002027,520108000,K100000001,11,N,대화중학교,
,공립,03,강원특별자치도 평창군,,강원특별자치도평창교육지원청,강원특별자치도교육청,K100000291,N,복식부기,결산세입,23121000,3032650,0,25361620,28190000,S100002028,536409000,K100000001,11,N,대관령중학교,
중,공립,03,강원특별자치도 평창군,3,강원특별자치도평창교육지원청,강원특별자치도교육청,K100000291,N,복식부기,결산세입,3807560,520330,0,6008750,0,S100002029,335713300,K100000001,11,N,미탄중학교,
,공립,03,강원특별자치도 평창군,,강원특별자치도평창교육지원청,강원특별자치도교육청,K100000291,N,복식부기,결산세입,4575420,5031390,0,58704170,0,S100002030,709671000,K100000001,11,N,봉평중학교,
,공립,03,강원특별자치도 평창군,,강원특별자치도평창교육지원청,강원특별자치도교육청,K100000291,N,복식부기,결산세입,3782250,2811890,0,13668000,0,S100002031,480711600,K100000001,11,N,용전중학교,
중,공립,03,강원특별자치도 평창군,3,강원특별자치도평창교육지원청,강원특별자치도교육청,K100000291,N,복식부기,결산세입,8664610,8904620,0,55220400,138029050,S100002032,937801460,K100000001,11,N,진부중학교,
중,공립,03,강원특별자치도 평창군,3,강원특별자치도평창교육지원청,강원특별자치도교육청,K100000291,N,복식부기,결산세입,4931770,9639520,0,42493150,0,S100002034,769414130,K100000001,11,N,평창중학교,
,공립,03,강원특별자치도 홍천군,,강원특별자치도홍천교육지원청,강원특별자치도교육청,K100000306,N,복식부기,결산세입,1908340,2516130,0,10258900,0,S100002147,387216600,K100000001,11,N,내면중학교,
,공립,03,강원특별자치도 홍천군,,강원특별자치도홍천교육지원청,강원특별자치도교육청,K100000306,N,복식부기,결산세입,2525519,2251190,0,8042280,0,S100002148,383752000,K100000001,11,N,내촌중학교,
,공립,03,강원특별자치도 홍천군,,강원특별자치도홍천교육지원청,강원특별자치도교육청,K100000306,N,미지정,결산세입,5120438,1901610,0,11987670,0,S100002149,503771320,K100000001,11,N,동화중학교,
중,공립,03,강원특별자치도 홍천군,3,강원특별자치도홍천교육지원청,강원특별자치도교육청,K100000306,N,복식부기,결산세입,3308000,1905690,0,9965120,0,S100002150,373539090,K100000001,11,N,두촌중학교,
,공립,03,강원특별자치도 홍천군,,강원특별자치도홍천교육지원청,강원특별자치도교육청,K100000306,N,복식부기,결산세입,6492870,4396990,0,20108990,1500000,S100002151,849762730,K100000001,11,N,서석중학교,
중,공립,03,강원특별자치도 홍천군,3,강원특별자치도홍천교육지원청,강원특별자치도교육청,K100000306,N,미지정,결산세입,0,4568260,0,36299800,0,S100002152,691528460,K100000001,11,N,양덕중학교,
중,공립,03,강원특별자치도 홍천군,3,강원특별자치도홍천교육지원청,강원특별자치도교육청,K100000306,N,미지정,결산세입,6058747,650523,0,11618880,0,S100002154,339767100,K100000001,11,N,한서중학교,
,공립,03,강원특별자치도 홍천군,,강원특별자치도홍천교육지원청,강원특별자치도교육청,K100000306,N,미지정,결산세입,23668660,8014600,0,72544670,300000,S100002155,1760854560,K100000001,11,N,홍천여자중학교,
중,공립,03,강원특별자치도 홍천군,3,강원특별자치도홍천교육지원청,강원특별자치도교육청,K100000306,N,복식부기,결산세입,9448490,16254390,0,68589970,0,S100002156,1979432420,K100000001,11,N,홍천중학교,
,공립,03,강원특별자치도 홍천군,,강원특별자치도홍천교육지원청,강원특별자치도교육청,K100000306,N,복식부기,결산세입,2489300,2164150,0,10230220,0,S100002157,424165480,K100000001,11,N,화촌중학교,
중,공립,03,강원특별자치도 화천군,3,강원특별자치도화천교육지원청,강원특별자치도교육청,K100000321,N,복식부기,결산세입,2105890,1553280,0,20868290,0,S100002325,366310600,K100000001,11,N,간동중학교,
중,공립,03,강원특별자치도 화천군,3,강원특별자치도화천교육지원청,강원특별자치도교육청,K100000321,N,미지정,결산세입,4831000,1857860,0,7068000,997420,S100002326,598988810,K100000001,11,N,사내중학교,
중,공립,03,강원특별자치도 화천군,3,강원특별자치도화천교육지원청,강원특별자치도교육청,K100000321,N,복식부기,결산세입,3366860,8897600,0,0,0,S100002327,414011000,K100000001,11,N,상서중학교,
중,공립,03,강원특별자치도 화천군,3,강원특별자치도화천교육지원청,강원특별자치도교육청,K100000321,N,미지정,결산세입,39335920,3987120,0,24517000,0,S100002329,1312680270,K100000001,11,N,화천중학교,
중,공립,03,강원특별자치도 횡성군,3,강원특별자치도횡성교육지원청,강원특별자치도교육청,K100000336,N,미지정,결산세입,752730,771460,0,11439290,29000000,S100002399,322364000,K100000001,11,N,갑천중학교,
중,공립,03,강원특별자치도 횡성군,3,강원특별자치도횡성교육지원청,강원특별자치도교육청,K100000336,N,미지정,결산세입,480140,2412390,0,11735470,150000,S100002400,304595000,K100000001,11,N,강림중학교,
,공립,03,강원특별자치도 횡성군,,강원특별자치도횡성교육지원청,강원특별자치도교육청,K100000336,N,미지정,결산세입,2322070,3147700,0,20711300,100000,S100002401,525398800,K100000001,11,N,공근중학교,
,공립,03,강원특별자치도 횡성군,,강원특별자치도횡성교육지원청,강원특별자치도교육청,K100000336,N,복식부기,결산세입,3063130,3110220,0,27027620,0,S100002403,611320900,K100000001,11,N,둔내중학교,
,공립,03,강원특별자치도 횡성군,,강원특별자치도횡성교육지원청,강원특별자치도교육청,K100000336,N,미지정,결산세입,3429950,3060050,0,9950540,0,S100002404,412905000,K100000001,11,N,서원중학교,
,공립,03,강원특별자치도 횡성군,,강원특별자치도횡성교육지원청,강원특별자치도교육청,K100000336,N,미지정,결산세입,3181060,2823900,0,11805400,2000000,S100002405,369483000,K100000001,11,N,안흥중학교,
,공립,03,강원특별자치도 횡성군,,강원특별자치도횡성교육지원청,강원특별자치도교육청,K100000336,N,복식부기,결산세입,3017860,4384190,0,18411600,1000000,S100002406,602032000,K100000001,11,N,우천중학교,
